listing_id,Polarity
303692,0.28656355965355146
304025,0.2439183261307052
306191,0.31663814168133836
307666,0.23522142857142855
307683,0.32258029288631407
311040,0.57
311047,0.2411282467532468
320603,0.5042719029482423
322250,0.3781281970388064
322284,0.32323456664568323
324364,0.38879419191919196
327792,0.2737316467231433
327945,0.31356489810411947
333311,0.30713271042604184
335344,0.2984107029250891
336832,0.34340746029011615
344035,0.27033841786168916
344928,0.33856372948039615
349459,0.28059201713902343
349971,0.3642606837606838
349974,0.0446938775510204
349975,0.13111904761904764
351289,0.1790159401403821
354431,0.2958152620067505
362562,0.4053741496598639
364652,0.35515886151641973
369360,0.40365643264960493
379156,0.1889230945821855
385235,0.36810257743762526
393699,0.3983906516725033
393700,0.43985996579873515
395874,0.31577708189683307
396204,0.3852679085639316
403260,0.2747013562347731
403760,0.36782264531201353
405399,0.33343558306043425
411639,0.39917361111111116
416929,0.32730950108201584
417448,0.3269463491543334
418945,0.5982142857142857
422485,0.3722855189928746
424175,0.4174178858483731
424664,0.23052418530097105
427653,0.3048833509331863
428784,0.3753077774850151
428785,0.38942673349205065
429865,0.3500139535567166
436190,0.3450240544465874
438431,0.2547049235867829
439888,0.2623941622103387
441671,0.19330447330447328
444996,0.3470077411050702
447832,0.4223202299582534
449080,0.25094677321718956
449923,0.2797490720486701
451351,0.3230683400420242
453093,0.2653321292154959
453233,0.26545496600960006
454217,0.28481544747388665
454267,0.3360199202585837
454298,0.27755867337200596
454306,0.29198491068204807
454328,0.3032457291075867
455053,0.16424908424908427
460877,0.38496573841850157
464021,0.344483870355749
472183,0.2461817873820249
473519,0.27804849086099087
474818,0.3130599551544506
478989,0.2757044291572838
479691,0.26978126028194477
483897,0.2654919640633175
484157,0.33298625685229616
486291,0.32429449608624605
487394,0.331724091483835
487633,0.36744189093169016
488241,0.2841283572753405
488694,0.34319199970637926
489178,0.34248489803153315
489804,0.19320709455920637
493274,0.3633467129858643
493438,0.18578332344738596
495237,0.3660025863536003
496725,0.2996013017780381
496744,0.3105530062530063
497424,0.29895053416256884
500107,0.3804208242119314
500840,0.17472146449614656
502180,0.29927292017396184
505372,0.27559299516908214
505847,0.41542816474934535
506047,0.3004407346134936
514936,0.8
516019,0.0879673356946084
526914,0.28600649557659646
528641,0.3265018194265829
528892,0.3357452842822161
531992,0.28196289322743084
535226,0.2782679653679654
536725,0.287186255457415
537107,0.32134736527839974
538667,0.39996803350970017
539896,0.3030188475958641
540190,0.29857729389464555
543049,0.3033874189297692
543783,0.3873612821607108
544784,0.2280517962078732
547502,0.261292591690498
548153,0.24180251589973814
551697,0.433581511576164
553492,0.17459736251402916
555172,0.30838918425497375
555230,0.3113287253439623
555321,0.28938070927469767
557764,0.3348399305063063
558363,0.21306052366700515
558523,0.29460261729011733
559455,0.2812777755130854
560526,0.3003196248196249
564050,0.3423058536301854
564265,0.41392407063835635
568655,0.3035307486074439
571283,0.20808673469387756
573313,0.1342282468542973
574799,0.3881611265528854
575709,0.25111786726918306
578080,0.3373789532227032
579469,0.24526322860678193
579988,0.29743972613220454
581169,0.2699547917968971
585175,0.2497585794485121
585285,0.2736531176917572
593624,0.19569334986001655
594877,0.20801772739930635
596705,0.32634902592886633
597325,0.33424545070553474
599406,0.16948274371476987
600565,0.30925095893034366
601241,0.3389716462241462
604554,0.2955583853395437
605995,0.30412126285173163
607083,0.31619843792635804
607621,0.28336157479630386
608322,0.33011773332082467
608573,0.1675169581492816
610771,0.30976391343333265
612831,0.34925833356379576
612917,0.19059375791234145
619755,0.27360323262531094
625871,0.3034504097908551
629209,0.30015507912101125
635040,0.28696594621290766
640801,0.3136052833700595
641703,0.36969937165660854
643201,0.22250010237428305
643412,0.21360140747575473
643914,0.2461607142857143
643954,0.0
645500,0.24375091494656712
646351,0.35479890879796894
646461,0.30568912755197475
649826,0.3506988240925741
650820,0.038052054154995324
656673,0.28716912821633556
656771,0.2779681960383002
658135,0.3333333333333333
658811,0.22589285714285717
662288,0.31259518499778244
663710,0.3061275443075443
663861,0.2980905779762661
664910,0.3298667767417768
669690,0.22171504201347647
670998,0.27174459816603286
674051,0.23851634626564855
675183,0.27393957148112363
678817,0.21529739615415547
678990,0.265792745478282
679226,0.3489832408438466
681723,0.37442723857611016
686438,0.34729103326586586
688279,0.3605631859186183
691832,0.29134082380442333
693886,0.27675658398513103
696683,0.3685285230064083
700509,0.28892777253461255
702867,0.2706741875363199
704203,0.2005960303677946
704462,0.2968008046503466
706077,0.30732182039081657
706775,0.3298849146130584
707577,0.3220613915221172
710144,0.23024319169084728
712034,0.36152773971043206
713782,0.3248600906418441
715030,0.28137469862199427
715217,0.3345551428204742
718479,0.27522753041538955
718511,0.33709337994457045
719913,0.30779977612126785
720167,0.3448678535079387
720544,0.3115923704799853
724835,0.2365790783181721
725244,0.3002248276964279
725982,0.27397475601880505
729693,0.3248646824255591
732985,0.3191895750389221
736099,0.19968579090753244
739135,0.3127302517848517
741243,0.30988340370356315
741631,0.3213867189908856
742502,0.37733259814942066
743292,0.3800624808492138
744453,0.2703587962962963
744454,0.2621693121693121
748394,0.2853591318694943
751725,0.3780817397364992
751806,0.1784506080339414
753685,0.3842759584716937
754069,0.3218844696969697
754658,0.3248756700547826
754663,0.28193004979769687
756329,0.31593935758990704
757653,0.27059581103709074
757865,0.20520298397136635
762993,0.2772715465362524
763199,0.24909985888018266
764915,0.37075474108987694
766765,0.3557630638348428
768070,0.22227185642781006
776285,0.35389027639027637
778526,0.25614538239538237
783713,0.22242407460340366
785650,0.2883063566633066
785822,0.3992356271520864
786813,0.3607308210065595
787004,0.2784188963973591
789789,0.362834490115702
790907,0.3500540871609399
791190,0.3552478364238211
792158,0.3141414418954732
792168,0.05771604938271605
794333,0.3787570719811625
795692,0.2909571952047534
796929,0.38258722332845635
797650,0.27849689216551193
801587,0.36637205387205385
804869,0.270015849515863
804957,0.2663467695278619
805264,0.279711142266641
808192,0.2700918464262803
819462,0.36698772527945306
819589,0.3146269032647142
820798,0.3480806441033714
821922,0.3352380952380952
828063,0.3663722320203802
828360,0.35185500841750844
829448,0.21977072310405643
834220,0.3212513108364992
834653,0.3280785692378055
834674,0.32227062389807937
838844,0.27595802240705236
842105,0.32575909037126305
842337,0.20914671220621814
845724,0.3018035737035128
849989,0.29277948089269484
851559,0.2546715929135525
851679,0.3712532013015644
852766,0.3635675432676882
857752,0.3342412869940654
859059,0.3991366078011474
860424,0.28416868331725914
865779,0.3914841536211176
869312,0.3013683089221322
869463,0.24734464446836193
870275,0.3167998959640564
870384,0.271656158625731
873215,0.4902777777777778
877316,0.29286466851050186
880865,0.29451488941003867
882367,0.2753809523809524
888141,0.29058704033495664
890016,0.2998059174721195
895195,0.0
896173,0.220812616713352
896591,0.30960283242790937
898363,0.2727755987358496
903034,0.4444444444444445
903287,0.40404273872451557
904817,0.23388257575757576
906305,0.2946545365190286
906831,0.27879349261479874
907042,0.2523835889334993
911602,0.32506295108189165
913734,0.33548322907321687
917501,0.28010204081632656
919036,0.2951736844816671
919557,0.2789882166964243
920793,0.3599002953449084
920840,0.34850491731064487
920862,0.39569608958626834
920876,0.34350344200963406
920892,0.3776914074499506
922585,0.26465160568024243
925301,0.252338557990582
925378,0.2723442493094669
925879,0.25943226508318235
931101,0.2598046681938013
933814,0.3299151650024812
935811,0.2790473868621751
942483,0.3333333333333333
942510,0.3443061568061568
942922,0.3194170690003072
943517,0.35925446228557284
943550,0.2681919283875933
944662,0.27884894657761716
944960,0.28840374903948823
945673,0.3337164668578211
945691,0.2747337505169776
948560,0.2972600192362413
950695,0.2995584290989085
951717,0.2574553424778762
952757,0.25867688220069174
956251,0.0
960328,0.361195661976912
961554,0.3234176860633048
976954,0.37464286858739126
979190,0.22587876886487995
984260,0.34346361150605226
987973,0.3746660761008893
990287,0.4280072686974861
997271,0.36518709370731434
1006307,0.2563192745276529
1013904,0.30264690865658816
1015159,0.41612838203463204
1015672,0.2624486724018438
1016061,0.35540507625912976
1018094,0.2740869568988298
1018826,0.35332055710145466
1020284,0.34503745843714334
1020660,0.37379145289318777
1025583,0.2714086715874375
1026382,0.4206505847953216
1036380,0.2794767125135157
1038192,0.30960746124757066
1050645,0.31461441005598356
1051719,0.33971902726331177
1052466,0.37040505221133474
1056297,0.40657511411624503
1056544,0.38046253092160215
1062064,0.2689673320100952
1069495,0.31146795495597435
1071344,0.04382716049382716
1073166,0.3865426029526256
1075655,0.30797730061194567
1082718,0.2297983947983948
1085634,0.31212079699962314
1089100,0.3292186056998557
1090014,0.3140625
1090171,0.380338209786388
1091821,0.2786812605561416
1093747,0.3738970105948715
1095757,0.28621639051426334
1096537,0.4190590264012883
1098546,0.3149351560817452
1100597,0.30185248688354105
1100687,0.19295805194805193
1102716,0.20703758994532803
1106215,0.3596964886457658
1106913,0.37161400190965865
1109704,0.24121095242152338
1110107,0.2525678635380578
1112596,0.27061155990173846
1112944,0.41024634065779897
1113142,0.12233630952380954
1114674,0.300507110364471
1114715,0.279642213517215
1114716,0.3289004195949752
1116885,0.2523436543649491
1120763,0.28291253869790056
1124000,0.29162564999103463
1126009,0.33893288415636635
1126039,0.2741124203686561
1127229,0.2544951499118166
1127443,0.2598316498316498
1127505,0.3574962653359238
1129073,0.2964068550125331
1131886,0.43611880761434335
1132659,0.3239724442760725
1133673,0.3219857381049534
1134130,0.4449455512585765
1141467,0.2749534340251252
1141518,0.28886208865774016
1142938,0.31141210106083755
1143451,0.27586915748284285
1143780,0.28316043114011985
1143829,0.24411741960433134
1144323,0.30841884785809026
1148064,0.275904344389735
1150049,0.29874030996431206
1150070,0.36042919403638357
1155134,0.42960165255860333
1159596,0.0
1161211,0.39048431594860167
1163174,0.25856926836130484
1166582,0.0209478021978022
1167624,0.32118741951170304
1167637,0.30988357524911647
1168885,0.3005886074761558
1170454,0.35216458597072153
1174379,0.23680555555555557
1175357,0.26516210620835373
1179134,0.21290726606657057
1184976,0.1846266233766234
1185656,0.2833267161786308
1188395,0.2619137966247695
1190287,0.33612091479948625
1196108,0.24286418396418397
1196860,0.3669925242824475
1197060,0.311128455167584
1197772,0.3831426765228236
1198264,0.16931037592675524
1198570,0.2836206715613475
1199811,0.25315890730509855
1202634,0.321127466370031
1204875,0.41233718160249555
1208909,0.29144177191970966
1209286,0.2632539270269149
1214801,0.31841068941391676
1215943,0.3291773916970214
1216499,0.28179926155051327
1216731,0.3134813489566604
1218713,0.3442966234661396
1221116,0.18541666666666667
1221781,0.3273735136900577
1223387,0.2445869942814387
1225349,0.3791353065892645
1232734,0.26737889059007125
1233940,0.2205670594244813
1237809,0.33488805318802867
1239454,0.34525567888259456
1241072,0.3494271708939022
1241506,0.34604504516333723
1242711,0.2758379437840057
1242823,0.3680555555555555
1244394,0.2650572495382655
1246686,0.28798771293579684
1248575,0.24920251488480658
1251954,0.3561608933040211
1254395,0.4558318101651435
1257922,0.4831597222222222
1260447,0.2101988756857178
1260940,0.355099187134031
1264081,0.32813748445209984
1266604,0.16875
1269601,0.18273809523809526
1272367,0.2932962978823157
1272479,0.2932930549113585
1272722,0.21375219154065306
1273329,0.3221643056639607
1275613,0.27589734635253604
1277296,0.26659970106068553
1277431,0.357911098035376
1278764,0.3088266522694109
1280500,0.4113492063492063
1281332,0.2799667071095643
1294630,0.29157407407407404
1298401,0.28476504046578843
1300113,0.2925522373638676
1309184,0.3813490316917515
1309533,0.1977081476530006
1310810,0.28010331128530747
1313446,0.22170454545454543
1315334,0.27463631161963326
1320006,0.24793597883597884
1320023,0.27436361226750444
1333791,0.2923204606704013
1342712,0.28216401411310793
1343161,0.3263790538957623
1343550,0.17727997652428393
1345425,0.37007034222488533
1350705,0.34380361889798716
1352297,0.20548606482629364
1358001,0.35066017437102553
1365083,0.26318129961430975
1367292,0.389177413829877
1367921,0.30275614273284285
1368336,0.3561876357900857
1371959,0.2696834945875039
1374395,0.24731954220268676
1376925,0.2831111111111111
1378010,0.29958445953765833
1378048,0.21194162004074207
1380975,0.27238848641909863
1382238,0.3264318783068783
1390653,0.2793472562855359
1395018,0.2987679878484022
1398805,0.30930970779787553
1398842,0.2725247308268395
1401218,0.4153756981187537
1403520,0.3641066047408119
1406437,0.21609284860586944
1409855,0.37567900141984434
1410856,0.18394458724146223
1411656,0.2796066199580333
1412335,0.27381307361947027
1415628,0.2909873842886774
1415659,0.2495965642317299
1427168,0.29790386416333386
1453045,0.2515026303339405
1453667,0.2629989815034253
1459108,0.3027636054421769
1466410,0.22470447136753455
1469053,0.6937500000000001
1469233,0.28009259259259256
1470914,0.25430263312028906
1484616,0.1954837490551776
1487586,0.30724098658680715
1488382,0.32696042897966066
1491923,0.39166666666666666
1492815,0.28401748971193413
1496233,0.2602544971088469
1496508,0.03876082251082251
1503219,0.27672561579990823
1506789,0.3485015892435655
1508078,0.267695865699632
1509249,0.2807201124369803
1510009,0.24653808922558923
1511480,0.28273087134540337
1519039,0.3147517152888939
1520990,0.0
1522440,0.2792100083439732
1522441,0.28927749617592025
1523370,0.2925472668158812
1526303,0.24144315498268912
1532889,0.31248804512880746
1533412,0.19882936507936508
1533868,0.3433452388894029
1542519,0.21451416956144295
1549906,0.3887279487913111
1550262,0.3404186333624359
1554016,0.2647788464210009
1556071,0.2730525947752838
1559071,0.28505578255260544
1559376,0.26781936208257723
1559475,0.22893758199615188
1563589,0.34651336998741716
1564353,0.29148313492063493
1568172,0.2851696499304696
1572547,0.31622182692980766
1573040,0.1692830581329731
1574562,0.34211019914710644
1577851,0.23322729849515564
1579971,0.2629530772005772
1580765,0.3608281372085315
1590202,0.44239867424242424
1590999,0.3818895360531724
1591330,0.3674119303635433
1591355,0.2819057699821535
1591899,0.34868491175440175
1593374,0.29632867132867136
1603166,0.2502470508400987
1603935,0.3401933585698751
1608229,0.22462405413846814
1611315,0.08750000000000001
1612380,0.330307400680128
1616167,0.3853693994440608
1616519,0.3316346716717542
1617589,0.20089318813003024
1628001,0.22073179271708684
1628119,0.2870183018839895
1631639,0.3055254515599343
1632450,0.26892392592676684
1636024,0.2720501711244645
1643758,0.25844155844155847
1646031,0.34653224882744865
1654558,0.3002685430955613
1659471,0.2826329890021321
1663817,0.31385757340770315
1672286,0.2985619050434377
1675398,0.3880210111159688
1676645,0.39997305669727595
1679907,0.3337266273512001
1680924,0.16913227513227513
1680951,0.2545471014492754
1682496,0.2453615520282187
1683495,0.3299478391317332
1692783,0.3045157499026547
1692949,0.3310096775424959
1695056,0.41935930454097886
1701395,0.3488007977721683
1701590,0.31926262626262625
1703240,0.30660093060410576
1710864,0.3392029587491207
1712662,0.25354642904649727
1720796,0.3920301967838751
1721829,0.2567620224470032
1723975,0.3902325109530992
1726473,0.20269835708540226
1726996,0.3016920994925027
1727325,0.36405757098086733
1728602,0.16138154027042917
1731305,0.31476671852453103
1733994,0.19222151800414608
1737527,0.2790527363535818
1738694,0.14257205513784463
1746573,0.2978932837444742
1754700,0.2950073057438279
1763340,0.2695351311084649
1764860,0.34129015337131857
1766318,0.23162351695923125
1767257,0.32330410731708636
1773997,0.33197926507279885
1775040,0.3148642390112915
1775227,0.193191203450459
1778724,0.2582252738757841
1780150,0.07473343125128841
1780153,0.0
1780765,0.3466666666666667
1780958,0.2641916786916787
1781075,0.2596508943225313
1792236,0.3342227367196057
1792764,0.19862228110941346
1793284,0.0
1793527,0.257428018601881
1794411,0.35176665247972344
1796065,0.32014704517610143
1801264,0.1898065476190476
1820114,0.3014143828732802
1829382,0.0
1830748,0.3110305614783227
1833962,0.17749310981274855
1855526,0.32482370267271354
1868372,0.26740384615384616
1868751,0.3596431283890934
1869774,0.3496811812257765
1884249,0.2919295634920635
1892459,0.2413854240289189
1897824,0.28213446897347905
1899735,0.2598281475698041
1904815,0.1870748299319728
1905337,0.19154545454545455
1908243,0.0
1912564,0.33989229408128213
1915721,0.33704053349913204
1916892,0.3503693650572487
1923267,0.25698396892290165
1929751,0.2726431330107801
1933183,0.3240411822208868
1937934,0.3573842665237271
1938910,0.3298570258858742
1944715,0.26666348595618783
1946199,0.24928002885222303
1947927,0.23055316385003885
1955508,0.2297510295043828
1956269,0.2663467834774653
1958234,0.3382231969921379
1960274,0.293225466432612
1960436,0.3001408602470779
1961961,0.29389903802143025
1963652,0.29106067362248345
1965533,0.28413633971109836
1968490,0.3462768381196062
1978155,0.1125
1978974,0.3430178155178155
1980700,0.5770833333333333
1989174,0.28177777777777774
1998055,0.22835714285714284
1998144,0.32947120685582226
1999782,0.38981530602220255
2000279,0.281678721585274
2006655,0.3001692949907236
2006802,0.27180663647966796
2006829,0.0
2006942,0.141777398989899
2007021,0.2125476491101491
2007481,0.23496215431981882
2017803,0.14181485181485182
2018684,0.1922079772079772
2019344,0.26095604302358333
2020019,0.22761381226755034
2020409,0.3621479606473191
2022380,0.33484739005139064
2022636,0.40157903372453474
2032759,0.3292237751514092
2036114,0.10591269841269842
2036679,0.3451383414721921
2041499,0.3214236233750131
2047986,0.2780993855020641
2054391,0.370165015290628
2054583,0.3388067078683325
2055113,0.3051974390167625
2066189,0.33118220610019916
2075134,0.0
2076439,0.2903466309281011
2083162,0.3025993801479707
2091088,0.17930246118823706
2091279,0.22966803335553335
2099603,0.37386840937439747
2100712,0.2589832136558327
2100895,0.24278287189001474
2108583,0.30280526685584147
2111639,0.33718272066612837
2113414,0.2334772484840696
2117061,0.22668730530904802
2122566,0.3088170472244261
2122976,0.31687124544218764
2132859,0.3182630299403215
2135632,0.341425371728271
2140785,0.3510224204473183
2149543,0.5508333333333333
2162487,0.26331978791905264
2167380,0.35159228647509894
2168179,0.1436111111111111
2171663,0.3051779204843672
2172693,0.2972024380632078
2172762,0.2849430068211806
2179372,0.36255133969697173
2185437,0.3375557412284051
2187115,0.3269309309716794
2188059,0.0
2196683,0.39848786968384214
2198042,0.2776936899337178
2203375,0.3522183403703113
2203498,0.3827877752344374
2212624,0.31203781512605044
2214778,0.3681840937573949
2216498,0.35028855715747204
2220601,0.26970441688856295
2226934,0.2026860575880184
2236247,0.36552398384878687
2239346,0.33828749966994937
2249016,0.25992063492063494
2251675,0.2780675000469166
2252415,0.2804645748628164
2283411,0.24175425685425683
2307288,0.2655516895074767
2307863,0.3000467427653211
2309835,0.36159759118016155
2322442,0.3382925164791778
2327858,0.35709818970274637
2329059,0.2468637785883879
2335209,0.40536971688132345
2336040,0.3948132477073664
2336193,0.2854887803157086
2338823,0.22301661255411256
2343839,0.2937514276525702
2347322,0.34344755097759944
2364547,0.23104527488780618
2364789,0.22263150209578783
2365159,0.22472374121434982
2367106,0.29137981664400653
2368850,0.0025252525252525415
2375386,0.2632312008978676
2383655,0.3145833333333333
2385763,0.2642114719909417
2390982,0.33227265348155055
2393974,0.3117592008731703
2394760,0.4055750716994041
2399414,0.085
2400275,0.47504489337822675
2400599,0.23906859698712962
2419436,0.37689086478161976
2424638,0.18431740409942599
2427728,0.63125
2428199,0.2693979831225184
2429823,0.3104688456122407
2437087,0.33388427231809586
2446667,0.3344724265826018
2450706,0.3032608293562929
2452514,0.2514257361339904
2454111,0.44323137962665243
2455699,0.3153651934065264
2458174,0.3222912107852889
2461109,0.3847114613365492
2467437,0.5211111111111111
2471985,0.33190688686408526
2475037,0.3209132849125122
2476394,0.16809523809523808
2487363,0.2348873509321967
2491080,0.1508783068783069
2502266,0.27043187046384015
2502831,0.2956176200664048
2509341,0.2710870941450828
2514197,0.31803909335031966
2518057,0.28455190399112174
2518091,0.33405308919625487
2527759,0.2637457825402529
2530104,0.25421953032835065
2535496,0.39249993307334063
2536555,0.3772179340235855
2537987,0.03487654320987655
2543183,0.2658723894128538
2543870,0.17086805555555556
2544170,0.17604261717313188
2545405,0.33012058569614783
2546001,0.2986297127728859
2549338,0.13108029123654125
2560291,0.4169235402494331
2560563,0.4914399092970522
2561844,0.4000396825396826
2561894,0.316
2565601,0.30639469930789376
2570787,0.2863158212268535
2581483,0.2502490204285096
2582274,0.3132813770017783
2590441,0.33735593892442534
2590924,0.33928348138759157
2593852,0.32173441373680023
2600659,0.32266848402104636
2606042,0.30374872280221626
2607296,0.30188834314356616
2612002,0.2016523368606702
2612191,0.21310668498168497
2612285,0.24076449926597832
2612392,0.1763908745575412
2612566,0.2538118193746235
2619958,0.3692708333333333
2623665,0.32941659567059983
2625108,0.26807323173422287
2626279,0.3394714172093586
2639240,0.0
2640986,0.25935169704041683
2647029,0.27590358946608945
2647545,0.2310715238413666
2650290,0.37269696969696964
2650419,0.2868180471005204
2655671,0.2506830220080139
2656016,0.31507156219838456
2656084,0.33808238581554917
2663575,0.34844455832520876
2670755,0.4501154401154401
2674964,0.2513959568864291
2675912,0.23277417611839135
2676365,0.2361402233900117
2676889,0.2434864979571857
2678093,0.23540250493972828
2684366,0.34095454545454545
2684458,0.3267869641761268
2685942,0.2964580503105801
2691697,0.20669295696584206
2700537,0.4484077964519141
2700557,0.30697389699681527
2700676,0.32518241209139626
2702557,0.29792572463768113
2704476,0.3438310859963337
2704492,0.3450501893939394
2707858,0.31408104107110035
2712111,0.2925652375876375
2712972,0.3760917117263214
2715022,0.21520249744468495
2716828,0.3255836327447483
2722695,0.3905394957522179
2734520,0.2911328671328671
2735205,-0.003031746031746027
2735383,0.232140522875817
2736157,0.29825198990068025
2740951,0.3251202612316762
2752463,0.28216778490960853
2753139,0.08687770562770564
2753415,0.19861778846153846
2756034,0.15
2756181,0.3647020522344789
2758704,0.24889993159181983
2759584,0.27876600011195435
2761051,0.22999999999999998
2767873,0.6833333333333333
2768087,0.2645184338969683
2783329,0.35638489928438494
2783445,0.30762743634195355
2784611,0.2698978974564907
2790464,0.25980704236744623
2792438,0.195128051706401
2793617,0.28777719155844156
2793920,0.2771941221024764
2797146,0.28888888888888886
2797699,0.3045967315405874
2802466,0.46547619047619043
2803293,0.0
2806346,0.13666666666666666
2806399,0.2591232847555528
2808546,0.30915546312013537
2809265,0.21693795093795096
2809774,0.2600633787226552
2810284,0.2
2824734,0.3065227740857793
2840594,0.30054246570029786
2840997,0.25181634496585475
2841251,0.22584541062801933
2842357,0.29171368060044534
2847440,0.39352896324101816
2852011,0.29382081059523035
2857217,0.3918591871091871
2869544,0.3532382234281012
2869627,0.20693291381881362
2875357,0.383698998837001
2897704,0.433291761148904
2900964,0.32656269484973194
2901364,0.255553790329263
2907184,0.3644870400400805
2907606,0.3187881152526235
2907907,0.34174716441528336
2913224,0.5337121212121212
2917966,0.364486494672235
2918316,0.2630325911228689
2918807,0.1785827047043565
2922866,0.31545624656010407
2930208,0.240457871420173
2930702,0.19384715933872546
2931577,0.32151603478549073
2932806,0.0
2940051,0.37880626718889915
2945967,0.2698529411764706
2962792,0.2827508533019617
2962872,0.2913111772486773
2963160,0.17631858827002286
2963488,0.26875
2965047,0.20952949978765198
2965623,0.2937572612130235
2966851,0.3017206904086764
2968200,0.24768039547756715
2969426,0.4583333333333333
2972048,0.42913826884920636
2972233,0.29761938578322994
2972311,0.1794956140350877
2974940,-0.15000000000000002
2976979,0.0
2979410,0.22433911271020646
2981366,0.36573111545047726
2984055,0.18142712842712844
2984677,0.39816220238095235
2985884,0.25
2988710,0.1444196428571429
2988857,0.08444444444444443
2994700,0.24193056262126814
2995142,0.23363161728373213
2995311,0.25115917466464593
2997081,0.26850677709822873
3001828,0.32186139022166044
3004386,0.27365222997243716
3004661,0.525
3009285,0.2766065012845767
3009519,0.28081944875121484
3012490,0.1977964810593016
3013088,0.35274855742577976
3014292,0.21898852202971195
3016919,0.168596251968801
3021286,0.35702350966992136
3029320,0.22293959729506604
3031739,0.35896846408951677
3031831,0.2572371031746032
3031901,0.2779669815468757
3034991,0.3214473396973397
3036067,0.1993484893957583
3036561,0.31524855449266626
3039972,0.18597862554112554
3041576,0.2872617592360275
3041837,0.22809969226697763
3041964,0.3008061225347634
3041992,0.28495479587175304
3042444,0.24963261118841476
3045609,0.29764728338870194
3046443,0.36042914724164726
3047467,0.2275920311966963
3047901,0.27166666666666667
3051566,0.3069714088666138
3051898,0.3066113274205289
3056826,0.3524635880867499
3057517,0.38337630385171745
3059671,0.32614106227500866
3060156,0.26530915001033056
3061212,0.3279663292109033
3063332,0.29916683845255276
3063405,0.2878158315128465
3064031,0.34561011904761907
3065980,0.3040048367138918
3066823,0.4
3067248,0.2541017026342394
3069298,0.4617683982683982
3070003,0.3239001130414383
3071513,0.30352237465243503
3072042,0.332545165024736
3073211,0.30541430268949293
3074112,0.41544041792212444
3081806,0.31893396945332214
3085849,0.3026784724580068
3086039,0.3034822914905687
3088232,0.22028742232823867
3090804,0.16666666666666666
3090962,0.332253964496152
3092598,0.29081198208188874
3093450,0.2637213625237534
3094327,0.38745117250995764
3095699,0.14269987287844432
3097463,0.2528432802887041
3097810,0.38258977924247306
3101100,0.20491048934871153
3104384,0.0
3104824,0.2577305948470721
3110317,0.1786735037837979
3110724,0.34854847650476845
3110898,0.23101187467822096
3114485,0.24861955063158273
3114750,0.35642728718235545
3118022,0.2984704968412571
3120671,0.20238095238095236
3121499,0.21948836038536296
3121726,0.13333333333333336
3121788,0.3512120851282168
3121907,0.19488724610331482
